from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
124,124,,,246131624613655+2282550+0,246130224613655+2282087+0,1,
124,124,,,246130624613083+2282551+0,246130624613083+2282084+0,1,
124,124,,,246129824613011+2282573+0,246129824613651+2282110+1,1,
124,124,,,246131224613641+2282573+0,246129824613651+2282110+1,1,
124,124,,,246127824612803+2282602+1,246127724612883+2282136+1,1,
124,124,,,246129224612942+2282602+1,246129224612952+2282136+1,1,
124,124,,,246129224612943+2282602+1,246129224612953+2282136+1,1,
124,124,,,246127724612771+2282617+1,246127724612771+2282171+1,1,
124,124,,,246128424612872+2282617+1,246128424612872+2282171+1,1,
124,124,,,246130524613051+2282617+1,246130524613051+2282171+1,1,
124,124,,,246130924613095+2282618+1,246127424613655+2282172+1,1,
124,124,,,246129224612944+2282619+1,246129224612944+2282173+1,1,
124,124,,,246127124612733+2282669+1,246127124612733+2282214+1,1,
124,124,,,246129824613012+2282669+1,246129824613012+2282214+1,1,
124,124,,,246129824613013+2282669+1,246129824613013+2282214+1,1,
124,124,,,246130624613082+2282671+1,246130624613082+2282216+1,1,
124,124,,,246131024613666+2285177+0,246131024613666+2284795+0,1,
124,124,,,246131124613607+2285178+0,246131124613607+2284796+0,1,
124,124,,,246129024612907+2285179+0,246129024612917+2284796+0,1,
124,124,,,246129024612911+2285200+0,246129024612911+2284814+0,1,
124,124,,,246129624613036+2285201+0,246127524613666+2284812+0,1,
124,124,,,246129824613014+2282695+1,246129824613014+2282229+0,1,
124,124,,,246127824612802+2282696+1,246127824612802+2282231+0,1,
124,124,,,246129224612942+2282696+1,246129224612942+2282231+0,1,
124,124,,,246130624613082+2282696+1,246130624613082+2282231+0,1,
124,124,,,246127124612732+2282704+0,246127124612732+2282236+0,1,
124,124,,,246131224613641+2282704+0,246131224613641+2282236+0,1,
124,124,,,246127824612802+2282706+0,246127824612802+2282238+0,1,
124,124,,,246127824612803+2282706+0,246127824612803+2282238+0,1,
124,124,,,246129224612944+2282719+0,246129224612944+2282252+0,1,
124,124,,,246128424612873+2282726+0,246128424612873+2282254+0,1,
124,124,,,246129224612942+2282728+0,246129224612942+2282256+0,1,
124,124,,,246130624613083+2282728+0,246130624613083+2282256+0,1,
124,124,,,246128824612885+2282729+0,246128824612885+2282257+0,1,
124,124,,,246127124612734+2282730+0,246127124612734+2282258+0,1,
124,124,,,246127724612771+2282730+0,246127724612771+2282258+0,1,
124,124,,,246128424612873+2282730+0,246128424612873+2282258+0,1,
124,124,,,246127824612802+2282732+0,246127824612802+2282260+0,1,
124,124,,,246127824612803+2282732+0,246127824612803+2282260+0,1,
124,124,,,246129224612942+2282732+0,246129224612942+2282260+0,1,
124,124,,,246130624613083+2282732+0,246130624613083+2282260+0,1,
124,124,,,246128824612885+2282733+0,246128824612885+2282261+0,1,
124,124,,,246129824613641+2282737+0,246130524613051+2282264+0,1,
124,124,,,246129824613643+2282737+0,246130624613083+2282266+0,1,
124,124,,,246129824613644+2282737+0,246130624613084+2282266+0,1,
124,124,,,246129824613641+2282737+0,246131224613641+2282264+0,1,
124,124,,,246129824613644+2282737+0,246131224613644+2282264+0,1,
124,124,,,246131024613666+2285232+0,246131024613666+2284838+0,1,
124,124,,,246129624613036+2285234+0,246129624613036+2284840+0,1,
124,124,,,246129024612911+2285260+0,246129024612911+2284859+0,1,
124,124,,,246131024613666+2285270+0,246128224613666+2284868+0,1,
124,124,,,246131124613607+2285271+0,246129724613607+2284869+0,1,
124,124,,,246129024612917+2285272+0,246129024612917+2284869+0,1,
124,124,,,246129024612911+2285272+0,246129024612911+2284869+0,1,
124,124,,,246127524612756+2285278+0,246127524613666+2284874+0,1,
124,124,,,246131124613607+2285285+0,246129724613607+2284876+0,1,
124,124,,,246129624612966+2285307+0,246127524613666+2284889+0,1,
124,124,,,246131124613607+2285308+0,246129724613607+2284891+0,1,
124,124,,,246127124612742+2282745+0,246127124612732+2282267+0,1,
124,124,,,246127124612744+2282745+0,246127124612734+2282267+0,1,
124,124,,,246127724612883+2282745+0,246127824612803+2282269+0,1,
124,124,,,246129824613654+2282745+0,246130624613084+2282269+0,1,
124,124,,,246129824613655+2282745+0,246130924613095+2282268+0,1,
124,124,,,246129824613654+2282745+0,246131224613644+2282267+0,1,
124,124,,,246129824613642+2282750+0,246129824613012+2282278+0,1,
124,124,,,246129824613644+2282750+0,246129824613014+2282278+0,1,
124,124,,,246129824613642+2282750+0,246130624613082+2282276+0,1,
124,124,,,246129824613643+2282750+0,246130624613083+2282276+0,1,
124,124,,,246129824613642+2282750+0,246131224613642+2282278+0,1,
124,124,,,246129824613644+2282750+0,246131224613644+2282278+0,1,
124,124,,,246127724612882+2282752+0,246128424612872+2282286+0,1,
124,124,,,246129224612955+2282752+0,246129524612955+2282287+0,1,
124,124,,,246129824613651+2282752+0,246130524613051+2282286+0,1,
124,124,,,246129824613652+2282752+0,246130624613082+2282288+0,1,
124,124,,,246129824613655+2282752+0,246131624613655+2282289+0,1,
124,124,,,246128424612872+2282755+0,246128424612872+2282294+0,1,
124,124,,,246129824613013+2282755+0,246129824613013+2282294+0,1,
124,124,,,246130224613025+2282758+0,246130224613025+2282297+0,1,
124,124,,,246131224613643+2282765+0,246131224613643+2282308+0,1,
124,124,,,246129224612942+2282767+0,246129224612942+2282307+0,1,
124,124,,,246130624613082+2282767+0,246130624613082+2282307+0,1,
124,124,,,246128824612885+2282768+0,246128824612885+2282306+0,1,
124,124,,,246127724612874+2282769+0,246127824612804+2282311+0,1,
124,124,,,246127724612874+2282769+0,246128424612874+2282309+0,1,
124,124,,,246129824613644+2282769+0,246129824613014+2282309+0,1,
124,124,,,246129824613643+2282769+0,246131224613643+2282309+0,1,
124,124,,,246127124612734+2282774+0,246127124612734+2282312+0,1,
124,124,,,246129824613011+2282774+0,246129824613011+2282312+0,1,
124,124,,,246131224613642+2282774+0,246131224613642+2282312+0,1,
124,124,,,246129524612955+2282775+0,246127424613655+2282313+0,1,
124,124,,,246130924613095+2282775+0,246127424613655+2282313+0,1,
124,124,,,246128424612872+2282781+0,246128424612872+2282318+0,1,
124,124,,,246130624613083+2282785+0,246130624613083+2282322+0,1,
124,124,,,246128424612871+2282794+0,246128424612871+2282330+0,1,
124,124,,,246127424613655+2282795+0,246131624613655+2282333+0,1,
124,124,,,246127824612804+2282796+0,246127824612804+2282332+0,1,
124,124,,,246130624613082+2282796+0,246129824613642+2282334+0,1,
124,124,,,246128424612874+2282799+0,246128424612874+2282336+0,1,
124,124,,,246130924613095+2282800+0,246130924613095+2282337+0,1,
124,124,,,246127624612767+2285355+0,246127624612837+2284937+0,1,
124,124,,,246131024613666+2285356+0,246128224613666+2284938+0,1,
124,124,,,246130424613047+2285358+0,246130424613607+2284940+0,1,
124,124,,,246129624613036+2285385+0,246127524613666+2284960+0,1,
124,124,,,246127724612871+2282812+0,246128424612871+2282349+0,1,
124,124,,,246129224612944+2282812+0,246129224612944+2282351+0,1,
124,124,,,246129824613644+2282812+0,246129824613014+2282349+0,1,
124,124,,,246129824613642+2282812+0,246131224613642+2282349+0,1,
124,124,,,246131624613655+2282814+0,246129524613655+2282350+0,1,
124,124,,,246128424612873+2282835+0,246128424612873+2282360+0,1,
124,124,,,246130624613083+2282837+0,246130624613083+2282362+0,1,
124,124,,,246131224613643+2282840+0,246131224613643+2282360+0,1,
124,124,,,246130524613051+2282842+0,246130524613051+2282363+0,1,
124,124,,,246129224612944+2282844+0,246129224612944+2282365+0,1,
124,124,,,246127124612732+2282855+0,246127124612732+2282374+0,1,
124,124,,,246127124612734+2282855+0,246127124612734+2282374+0,1,
124,124,,,246131224613642+2282858+0,246131224613642+2282378+0,1,
124,124,,,246128424612872+2282872+0,246128424612872+2282398+0,1,
124,124,,,246127824612802+2282874+0,246127824612802+2282400+0,1,
124,124,,,246129024612907+2285445+0,246129024612907+2285014+0,1,
124,124,,,246127624612767+2285454+0,246127624612837+2285021+0,1,
124,124,,,246128324612837+2285456+0,246127624612837+2285021+0,1,
124,124,,,246131124613607+2285456+0,246129724613607+2285021+0,1,
124,124,,,246127624612767+2285479+0,246127624612767+2285039+0,1,
124,124,,,246129724613047+2285493+0,246129724613607+2285046+0,1,
124,124,,,246128324612837+2285539+0,246127624612837+2285074+0,1,
124,124,,,246129824613014+2282890+0,246129824613014+2282416+0,1,
124,124,,,246130524613051+2282890+0,246130524613051+2282416+0,1,
124,124,,,246131224613643+2282890+0,246131224613643+2282416+0,1,
124,124,,,246130924613095+2282891+0,246130924613095+2282421+0,1,
124,124,,,246129224612943+2282910+0,246129224612943+2282444+0,1,
124,124,,,246131624613655+2282911+0,246131624613655+2282443+0,1,
124,124,,,246127424612815+2282913+0,246127424612745+2282447+0,1,
124,124,,,246129824613013+2282917+0,246129824613013+2282448+0,1,
124,124,,,246127124612732+2282935+1,246127124612732+2282500+1,1,
124,124,,,246127724612803+2282935+1,246127824612803+2282502+1,1,
124,124,,,246129824613642+2282935+1,246130624613082+2282502+1,1,
124,124,,,246129524612955+2283787+1,246129524612955+2282230+0,1,
124,124,,,246127124612733+2282547+0,246127124612733+2282082+0,1,
124,124,,,246130524613051+2282547+0,246130524613051+2282082+0,1,
124,124,,,246127424612815+2282548+0,246127424612815+2282083+0,1,
124,124,,,246127824612802+2282549+0,246127824612802+2282084+0,1,
124,124,,,246127824612803+2282549+0,246127824612803+2282084+0,1,
124,124,,,246129224612942+2282551+0,246129224612942+2282084+0,1,
124,124,,,246127124612734+2282573+0,246127124612744+2282110+1,1,
124,124,,,246128424612873+2282573+0,246127724612883+2282110+1,1,
124,124,,,246131224613642+2282573+0,246129824613652+2282110+1,1,
124,124,,,246127724612771+2282600+1,246127724612881+2282136+1,1,
124,124,,,246128424612871+2282600+1,246127724612881+2282136+1,1,
124,124,,,246128424612872+2282600+1,246127724612882+2282136+1,1,
124,124,,,246129824613014+2282600+1,246129824613654+2282136+1,1,
124,124,,,246131224613641+2282600+1,246129824613651+2282136+1,1,
124,124,,,246131224613643+2282600+1,246129824613653+2282136+1,1,
124,124,,,246130924613095+2282601+1,246129824613655+2282136+1,1,
124,124,,,246130624613084+2282619+1,246130624613084+2282173+1,1,
124,124,,,246129824613014+2282669+1,246129824613014+2282214+1,1,
124,124,,,246131224613641+2282669+1,246131224613641+2282214+1,1,
124,124,,,246129224612942+2282671+1,246129224612942+2282216+1,1,
124,124,,,246128224612896+2285177+0,246128224612896+2284795+0,1,
124,124,,,246129024612907+2285190+0,246129024612917+2284804+0,1,
124,124,,,246127524612756+2285197+0,246127524613666+2284812+0,1,
124,124,,,246128324612837+2285200+0,246128324612837+2284814+0,1,
124,124,,,246129724613047+2285202+0,246129724613607+2284814+0,1,
124,124,,,246127124612733+2282695+1,246127124612733+2282229+0,1,
124,124,,,246128424612872+2282695+1,246128424612872+2282229+0,1,
124,124,,,246127824612804+2282696+1,246127824612804+2282231+0,1,
124,124,,,246130624613083+2282696+1,246130624613083+2282231+0,1,
124,124,,,246130624613084+2282696+1,246130624613084+2282231+0,1,
124,124,,,246127724612771+2282704+0,246127724612771+2282236+0,1,
124,124,,,246130924613095+2282705+0,246130924613095+2282237+0,1,
124,124,,,246130624613082+2282706+0,246130624613082+2282238+0,1,
124,124,,,246127124612733+2282717+0,246127124612733+2282250+0,1,
124,124,,,246128424612871+2282717+0,246128424612871+2282250+0,1,
124,124,,,246128424612874+2282717+0,246128424612874+2282250+0,1,
124,124,,,246131224613642+2282717+0,246131224613642+2282250+0,1,
124,124,,,246131224613644+2282717+0,246131224613644+2282250+0,1,
124,124,,,246127424613655+2282718+0,246129524612955+2282251+0,1,
124,124,,,246127424613655+2282718+0,246130924613095+2282251+0,1,
124,124,,,246127424613655+2282718+0,246131624613655+2282253+0,1,
124,124,,,246127824612802+2282719+0,246127824612802+2282252+0,1,
124,124,,,246127124612733+2282726+0,246127124612733+2282254+0,1,
124,124,,,246129824613012+2282726+0,246129824613012+2282254+0,1,
124,124,,,246131224613642+2282726+0,246131224613642+2282254+0,1,
124,124,,,246127424612815+2282727+0,246127424612815+2282255+0,1,
124,124,,,246127824612804+2282728+0,246127824612804+2282256+0,1,
124,124,,,246131224613644+2282730+0,246131224613644+2282258+0,1,
124,124,,,246129524612955+2282731+0,246129524612955+2282259+0,1,
124,124,,,246127724612872+2282737+0,246127824612802+2282266+0,1,
124,124,,,246127724612873+2282737+0,246128424612873+2282264+0,1,
124,124,,,246129224612942+2282737+0,246129224612942+2282266+0,1,
124,124,,,246129224612943+2282737+0,246129224612943+2282266+0,1,
124,124,,,246128224612896+2285227+0,246128224612896+2284833+0,1,
124,124,,,246131024613666+2285227+0,246131024613666+2284833+0,1,
124,124,,,246129024612917+2285295+0,246129024612917+2284884+0,1,
124,124,,,246131024613666+2285303+0,246127524613666+2284889+0,1,
124,124,,,246130924613095+2282738+0,246127424613655+2282265+0,1,
124,124,,,246130224613025+2282740+0,246127424613655+2282265+0,1,
124,124,,,246131624613655+2282740+0,246127424613655+2282265+0,1,
124,124,,,246127124612745+2282745+0,246127424612815+2282268+0,1,
124,124,,,246127724612883+2282745+0,246128424612873+2282267+0,1,
124,124,,,246129824613653+2282745+0,246131224613643+2282267+0,1,
124,124,,,246129824613655+2282745+0,246131624613655+2282270+0,1,
124,124,,,246127124612743+2282750+0,246127124612733+2282272+0,1,
124,124,,,246127124612744+2282750+0,246127124612734+2282272+0,1,
124,124,,,246127724612881+2282750+0,246127724612771+2282272+0,1,
124,124,,,246127724612882+2282750+0,246127824612802+2282274+0,1,
124,124,,,246127724612884+2282750+0,246127824612804+2282274+0,1,
124,124,,,246127724612885+2282750+0,246127424612815+2282273+0,1,
124,124,,,246127724612885+2282750+0,246128824612885+2282275+0,1,
124,124,,,246129824613641+2282750+0,246131224613641+2282278+0,1,
124,124,,,246127124612743+2282752+0,246127124612733+2282286+0,1,
124,124,,,246129224612952+2282752+0,246129224612942+2282288+0,1,
124,124,,,246129224612953+2282752+0,246129224612943+2282288+0,1,
124,124,,,246129824613653+2282752+0,246130624613083+2282288+0,1,
124,124,,,246129824613652+2282752+0,246131224613642+2282286+0,1,
124,124,,,246129824613654+2282752+0,246131224613644+2282286+0,1,
124,124,,,246131224613644+2282755+0,246131224613644+2282294+0,1,
124,124,,,246130624613082+2282757+0,246130624613082+2282296+0,1,
124,124,,,246128424612872+2282765+0,246128424612872+2282303+0,1,
124,124,,,246128424612874+2282765+0,246128424612874+2282303+0,1,
124,124,,,246131624613655+2282768+0,246131624613655+2282306+0,1,
124,124,,,246127124612733+2282769+0,246127124612733+2282309+0,1,
124,124,,,246127724612871+2282769+0,246128424612871+2282309+0,1,
124,124,,,246129824613642+2282769+0,246129824613012+2282309+0,1,
124,124,,,246131224613644+2282774+0,246131224613644+2282312+0,1,
124,124,,,246129224612942+2282776+0,246129224612942+2282314+0,1,
124,124,,,246127124612732+2282781+0,246127124612732+2282318+0,1,
124,124,,,246127124612734+2282781+0,246127124612734+2282318+0,1,
124,124,,,246127724612771+2282781+0,246127724612771+2282318+0,1,
124,124,,,246127824612803+2282783+0,246127824612803+2282320+0,1,
124,124,,,246130224613025+2282784+0,246130224613025+2282321+0,1,
124,124,,,246131224613643+2282786+0,246131224613643+2282318+0,1,
124,124,,,246130524613051+2282794+0,246129824613641+2282334+0,1,
124,124,,,246127424613655+2282795+0,246127424612815+2282331+0,1,
124,124,,,246127424613655+2282795+0,246130924613095+2282331+0,1,
124,124,,,246129224612942+2282796+0,246129224612942+2282334+0,1,
124,124,,,246130624613084+2282796+0,246129824613644+2282334+0,1,
124,124,,,246128424612873+2282799+0,246128424612873+2282336+0,1,
124,124,,,246129824613011+2282799+0,246129824613011+2282340+0,1,
124,124,,,246130624613082+2282801+0,246130624613082+2282338+0,1,
124,124,,,246130624613083+2282801+0,246130624613083+2282338+0,1,
124,124,,,246130624613084+2282801+0,246130624613084+2282338+0,1,
124,124,,,246127524612756+2285379+0,246127524613666+2284960+0,1,
124,124,,,246128224612896+2285381+0,246127524613666+2284960+0,1,
124,124,,,246129724613047+2285386+0,246129724613607+2284962+0,1,
124,124,,,246127624612767+2285393+0,246127624612767+2284967+0,1,
124,124,,,246128324612837+2285395+0,246128324612837+2284968+0,1,
124,124,,,246131124613607+2285405+0,246129724613607+2284979+0,1,
124,124,,,246130424613047+2285406+0,246129724613607+2284979+0,1,
124,124,,,246131024613666+2285416+0,246127524613666+2284986+0,1,
124,124,,,246131124613607+2285417+0,246129724613607+2284988+0,1,
124,124,,,246127124612732+2282812+0,246127124612732+2282349+0,1,
124,124,,,246127724612873+2282812+0,246128424612873+2282349+0,1,
124,124,,,246128824612885+2282814+0,246128824612885+2282352+0,1,
124,124,,,246130624613084+2282837+0,246130624613084+2282362+0,1,
124,124,,,246129824613014+2282840+0,246129824613014+2282360+0,1,
124,124,,,246128424612873+2282842+0,246128424612873+2282363+0,1,
124,124,,,246129824613012+2282842+0,246129824613012+2282363+0,1,
124,124,,,246131224613644+2282842+0,246131224613644+2282363+0,1,
124,124,,,246129524612955+2282843+0,246129524612955+2282367+0,1,
124,124,,,246130624613083+2282844+0,246130624613083+2282365+0,1,
