trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,timepoint
295945,11:03:00,11:03:00,WAS,7,0,0,1
295946,8:00:00,8:00:00,NYP,1,0,0,1
295946,8:16:00,8:16:00,NWK,2,0,0,1
295946,8:29:00,8:30:00,MET,3,0,0,1
295946,9:13:00,9:15:00,PHL,4,0,0,1
295946,9:34:00,9:36:00,WIL,5,0,0,1
295946,10:25:00,10:27:00,BAL,6,0,0,1
295946,11:03:00,11:03:00,WAS,7,0,0,1
295948,8:00:00,8:00:00,NYP,1,0,0,1
295948,8:16:00,8:16:00,NWK,2,0,0,1
295948,8:29:00,8:30:00,MET,3,0,0,1
295948,9:13:00,9:15:00,PHL,4,0,0,1
295948,9:34:00,9:36:00,WIL,5,0,0,1
295948,10:25:00,10:27:00,BAL,6,0,0,1
295948,11:03:00,11:03:00,WAS,7,0,0,1
295949,8:00:00,8:00:00,NYP,1,0,0,1
295949,8:16:00,8:16:00,NWK,2,0,0,1
295949,8:29:00,8:30:00,MET,3,0,0,1
295949,9:13:00,9:15:00,PHL,4,0,0,1
295949,9:34:00,9:36:00,WIL,5,0,0,1
295949,10:25:00,10:27:00,BAL,6,0,0,1
295949,11:03:00,11:03:00,WAS,7,0,0,1
295950,8:00:00,8:00:00,NYP,1,0,0,1
295950,8:16:00,8:16:00,NWK,2,0,0,1
295950,8:29:00,8:30:00,MET,3,0,0,1
295950,9:13:00,9:15:00,PHL,4,0,0,1
295950,9:37:00,9:39:00,WIL,5,0,0,1
295950,10:22:00,10:24:00,BAL,6,0,0,1
295950,11:00:00,11:00:00,WAS,7,0,0,1
295952,9:00:00,9:00:00,NYP,1,0,0,1
295952,9:14:00,9:15:00,NWK,2,0,0,1
295952,9:28:00,9:30:00,MET,3,0,0,1
295952,10:12:00,10:14:00,PHL,4,0,0,1
295952,10:37:00,10:39:00,WIL,5,0,0,1
295952,11:27:00,11:29:00,BAL,6,0,0,1
295952,11:39:00,11:41:00,BWI,7,0,0,1
295952,12:07:00,12:07:00,WAS,8,0,0,1
295953,9:00:00,9:00:00,NYP,1,0,0,1
295953,9:14:00,9:15:00,NWK,2,0,0,1
295953,9:28:00,9:30:00,MET,3,0,0,1
295953,10:12:00,10:14:00,PHL,4,0,0,1
295953,10:37:00,10:39:00,WIL,5,0,0,1
295953,11:27:00,11:29:00,BAL,6,0,0,1
295953,11:39:00,11:41:00,BWI,7,0,0,1
295953,12:07:00,12:07:00,WAS,8,0,0,1
295955,9:00:00,9:00:00,NYP,1,0,0,1
295955,9:14:00,9:15:00,NWK,2,0,0,1
295955,9:28:00,9:30:00,MET,3,0,0,1
295955,10:12:00,10:14:00,PHL,4,0,0,1
295955,10:37:00,10:39:00,WIL,5,0,0,1
295955,11:27:00,11:29:00,BAL,6,0,0,1
295955,11:39:00,11:41:00,BWI,7,0,0,1
295955,12:07:00,12:07:00,WAS,8,0,0,1
295957,9:00:00,9:00:00,NYP,1,0,0,1
295957,9:14:00,9:15:00,NWK,2,0,0,1
295957,9:28:00,9:30:00,MET,3,0,0,1
295957,10:12:00,10:14:00,PHL,4,0,0,1
295957,10:37:00,10:39:00,WIL,5,0,0,1
295957,11:27:00,11:29:00,BAL,6,0,0,1
295957,11:39:00,11:41:00,BWI,7,0,0,1
295957,12:07:00,12:07:00,WAS,8,0,0,1
295958,9:00:00,9:00:00,NYP,1,0,0,1
295958,9:14:00,9:15:00,NWK,2,0,0,1
295958,9:28:00,9:30:00,MET,3,0,0,1
295958,10:12:00,10:14:00,PHL,4,0,0,1
295958,10:37:00,10:39:00,WIL,5,0,0,1
295958,11:21:00,11:23:00,BAL,6,0,0,1
295958,11:33:00,11:35:00,BWI,7,0,0,1
295958,12:01:00,12:01:00,WAS,8,0,0,1
295959,9:00:00,9:00:00,NYP,1,0,0,1
295959,9:14:00,9:15:00,NWK,2,0,0,1
295959,9:28:00,9:30:00,MET,3,0,0,1
295959,10:12:00,10:14:00,PHL,4,0,0,1
295959,10:37:00,10:39:00,WIL,5,0,0,1
295959,11:21:00,11:23:00,BAL,6,0,0,1
295959,11:33:00,11:35:00,BWI,7,0,0,1
295959,12:01:00,12:01:00,WAS,8,0,0,1
296014,16:05:00,16:05:00,NYP,1,0,0,1
296014,16:21:00,16:22:00,NWK,2,0,0,1
296014,16:26:00,16:27:00,EWR,3,0,0,1
296014,16:38:00,16:40:00,MET,4,0,0,1
296014,17:03:00,17:05:00,TRE,5,0,0,1
296014,17:30:00,17:33:00,PHL,6,0,0,1
296014,17:53:00,17:55:00,WIL,7,0,0,1
296014,18:03:00,18:04:00,NRK,8,0,0,1
296014,18:47:00,18:50:00,BAL,9,0,0,1
296014,19:01:00,19:03:00,BWI,10,0,0,1
296014,19:17:00,19:18:00,NCR,11,0,0,1
296014,19:37:00,19:37:00,WAS,12,0,0,1
296016,16:05:00,16:05:00,NYP,1,0,0,1
296016,16:21:00,16:22:00,NWK,2,0,0,1
296016,16:26:00,16:27:00,EWR,3,0,0,1
296016,16:38:00,16:40:00,MET,4,0,0,1
296016,17:01:00,17:03:00,TRE,5,0,0,1
296016,17:30:00,17:33:00,PHL,6,0,0,1
296016,17:53:00,17:55:00,WIL,7,0,0,1
296016,18:03:00,18:04:00,NRK,8,0,0,1
296016,18:47:00,18:50:00,BAL,9,0,0,1
296016,19:01:00,19:03:00,BWI,10,0,0,1
296016,19:17:00,19:18:00,NCR,11,0,0,1
296016,19:37:00,19:37:00,WAS,12,0,0,1
296017,16:05:00,16:05:00,NYP,1,0,0,1
296017,16:21:00,16:22:00,NWK,2,0,0,1
296017,16:26:00,16:27:00,EWR,3,0,0,1
296017,16:38:00,16:40:00,MET,4,0,0,1
296017,17:01:00,17:03:00,TRE,5,0,0,1
296017,17:30:00,17:33:00,PHL,6,0,0,1
296017,17:53:00,17:55:00,WIL,7,0,0,1
296017,18:03:00,18:04:00,NRK,8,0,0,1
296017,18:47:00,18:50:00,BAL,9,0,0,1
296017,19:01:00,19:03:00,BWI,10,0,0,1
296017,19:17:00,19:18:00,NCR,11,0,0,1
296017,19:37:00,19:37:00,WAS,12,0,0,1
296019,16:05:00,16:05:00,NYP,1,0,0,1
296019,16:21:00,16:22:00,NWK,2,0,0,1
296019,16:26:00,16:27:00,EWR,3,0,0,1
296019,16:38:00,16:40:00,MET,4,0,0,1
296019,17:01:00,17:03:00,TRE,5,0,0,1
296019,17:30:00,17:33:00,PHL,6,0,0,1
296019,17:53:00,17:55:00,WIL,7,0,0,1
296019,18:03:00,18:04:00,NRK,8,0,0,1
296019,18:47:00,18:50:00,BAL,9,0,0,1
296019,19:01:00,19:03:00,BWI,10,0,0,1
296019,19:17:00,19:18:00,NCR,11,0,0,1
296019,19:37:00,19:37:00,WAS,12,0,0,1
296020,16:05:00,16:05:00,NYP,1,0,0,1
296020,16:21:00,16:22:00,NWK,2,0,0,1
296020,16:26:00,16:27:00,EWR,3,0,0,1
296020,16:38:00,16:40:00,MET,4,0,0,1
296020,17:01:00,17:03:00,TRE,5,0,0,1
296020,17:30:00,17:33:00,PHL,6,0,0,1
296020,17:53:00,17:55:00,WIL,7,0,0,1
296020,18:03:00,18:04:00,NRK,8,0,0,1
296020,18:41:00,18:44:00,BAL,9,0,0,1
296020,18:55:00,18:57:00,BWI,10,0,0,1
296020,19:11:00,19:12:00,NCR,11,0,0,1
296020,19:31:00,19:31:00,WAS,12,0,0,1
296021,16:05:00,16:05:00,NYP,1,0,0,1
296021,16:21:00,16:22:00,NWK,2,0,0,1
296021,16:26:00,16:27:00,EWR,3,0,0,1
296021,16:38:00,16:40:00,MET,4,0,0,1
296021,17:01:00,17:03:00,TRE,5,0,0,1
296021,17:30:00,17:33:00,PHL,6,0,0,1
296021,17:53:00,17:55:00,WIL,7,0,0,1
296021,18:03:00,18:04:00,NRK,8,0,0,1
296021,18:41:00,18:44:00,BAL,9,0,0,1
296021,18:55:00,18:57:00,BWI,10,0,0,1
296021,19:11:00,19:12:00,NCR,11,0,0,1
296021,19:31:00,19:31:00,WAS,12,0,0,1
296042,10:29:00,10:29:00,NYP,1,0,0,1
296042,10:44:00,10:45:00,NWK,2,0,0,1
296042,11:12:00,11:13:00,PJC,3,0,0,1
296042,11:51:00,11:54:00,PHL,4,0,0,1
296042,12:14:00,12:16:00,WIL,5,0,0,1
296042,13:10:00,13:12:00,BAL,6,0,0,1
296042,13:26:00,13:28:00,BWI,7,0,0,1
296042,13:58:00,13:58:00,WAS,8,0,0,1
296044,10:29:00,10:29:00,NYP,1,0,0,1
296044,10:44:00,10:45:00,NWK,2,0,0,1
296044,11:12:00,11:13:00,PJC,3,0,0,1
296044,11:51:00,11:54:00,PHL,4,0,0,1
296044,12:14:00,12:16:00,WIL,5,0,0,1
296044,13:10:00,13:12:00,BAL,6,0,0,1
296044,13:26:00,13:28:00,BWI,7,0,0,1
296044,13:58:00,13:58:00,WAS,8,0,0,1
296045,10:29:00,10:29:00,NYP,1,0,0,1
296045,10:44:00,10:45:00,NWK,2,0,0,1
296045,11:12:00,11:13:00,PJC,3,0,0,1
296045,11:51:00,11:54:00,PHL,4,0,0,1
296045,12:14:00,12:16:00,WIL,5,0,0,1
296045,13:10:00,13:12:00,BAL,6,0,0,1
296045,13:26:00,13:28:00,BWI,7,0,0,1
296045,13:58:00,13:58:00,WAS,8,0,0,1
296047,10:29:00,10:29:00,NYP,1,0,0,1
296047,10:44:00,10:45:00,NWK,2,0,0,1
296047,11:12:00,11:13:00,PJC,3,0,0,1
296047,11:51:00,11:54:00,PHL,4,0,0,1
296047,12:14:00,12:16:00,WIL,5,0,0,1
296047,13:10:00,13:12:00,BAL,6,0,0,1
296047,13:26:00,13:28:00,BWI,7,0,0,1
296047,13:58:00,13:58:00,WAS,8,0,0,1
296048,10:29:00,10:29:00,NYP,1,0,0,1
296048,10:44:00,10:45:00,NWK,2,0,0,1
296048,11:12:00,11:13:00,PJC,3,0,0,1
296048,11:51:00,11:54:00,PHL,4,0,0,1
296048,12:14:00,12:16:00,WIL,5,0,0,1
296048,13:04:00,13:06:00,BAL,6,0,0,1
296048,13:20:00,13:22:00,BWI,7,0,0,1
296048,13:52:00,13:52:00,WAS,8,0,0,1
296049,10:29:00,10:29:00,NYP,1,0,0,1
296049,10:44:00,10:45:00,NWK,2,0,0,1
296049,11:12:00,11:13:00,PJC,3,0,0,1
296049,11:51:00,11:54:00,PHL,4,0,0,1
296049,12:14:00,12:16:00,WIL,5,0,0,1
296049,13:04:00,13:06:00,BAL,6,0,0,1
296049,13:20:00,13:22:00,BWI,7,0,0,1
296049,13:52:00,13:52:00,WAS,8,0,0,1
296051,21:45:00,21:45:00,NYP,1,0,0,1
296051,21:59:00,22:01:00,NWK,2,0,0,1
296051,22:34:00,22:36:00,TRE,3,0,0,1
296051,23:04:00,23:04:00,PHL,4,0,0,1
296053,21:49:00,21:49:00,NYP,1,0,0,1
296053,22:04:00,22:06:00,NWK,2,0,0,1
296053,22:39:00,22:41:00,TRE,3,0,0,1
296053,23:09:00,23:09:00,PHL,4,0,0,1
296054,21:49:00,21:49:00,NYP,1,0,0,1
296054,22:04:00,22:06:00,NWK,2,0,0,1
296054,22:39:00,22:41:00,TRE,3,0,0,1
296054,23:09:00,23:09:00,PHL,4,0,0,1
296056,21:49:00,21:49:00,NYP,1,0,0,1
296056,22:04:00,22:06:00,NWK,2,0,0,1
296056,22:39:00,22:41:00,TRE,3,0,0,1
296056,23:09:00,23:09:00,PHL,4,0,0,1
296057,21:49:00,21:49:00,NYP,1,0,0,1
296057,22:04:00,22:06:00,NWK,2,0,0,1
296057,22:39:00,22:41:00,TRE,3,0,0,1
296057,23:09:00,23:09:00,PHL,4,0,0,1
296059,16:40:00,16:40:00,BOS,1,0,0,1
296059,16:44:00,16:45:00,BBY,2,0,0,1
296059,16:54:00,16:56:00,RTE,3,0,0,1
296059,17:21:00,17:23:00,PVD,4,0,0,1
296059,17:43:00,17:45:00,KIN,5,0,0,1
296059,17:59:00,18:01:00,WLY,6,0,0,1
296059,18:22:00,18:24:00,NLC,7,0,0,1
296059,18:49:00,18:51:00,OSB,8,0,0,1
296059,19:19:00,19:21:00,NHV,9,0,0,1
296059,19:42:00,19:43:00,BRP,10,0,0,1
296059,20:09:00,20:10:00,STM,11,0,0,1
296059,20:30:00,20:31:00,NRO,12,0,0,1
296059,21:06:00,21:22:00,NYP,13,0,0,1
296059,21:36:00,21:37:00,NWK,14,0,0,1
296059,21:53:00,21:55:00,MET,15,0,0,1
296059,22:20:00,22:21:00,TRE,16,0,0,1
296059,22:45:00,22:48:00,PHL,17,0,0,1
296059,23:06:00,23:08:00,WIL,18,0,0,1
296059,24:04:00,24:07:00,BAL,19,0,0,1
296059,24:17:00,24:19:00,BWI,20,0,0,1
296059,24:47:00,24:47:00,WAS,21,0,0,1
296060,16:40:00,16:40:00,BOS,1,0,0,1
296060,16:44:00,16:45:00,BBY,2,0,0,1
296060,16:54:00,16:56:00,RTE,3,0,0,1
296060,17:21:00,17:23:00,PVD,4,0,0,1
296060,17:43:00,17:45:00,KIN,5,0,0,1
296060,17:59:00,18:01:00,WLY,6,0,0,1
296060,18:22:00,18:24:00,NLC,7,0,0,1
296060,18:45:00,18:46:00,OSB,8,0,0,1
296060,19:19:00,19:21:00,NHV,9,0,0,1
296060,19:42:00,19:43:00,BRP,10,0,0,1
296060,20:09:00,20:10:00,STM,11,0,0,1
296060,20:30:00,20:31:00,NRO,12,0,0,1
296060,21:06:00,21:22:00,NYP,13,0,0,1
296060,21:36:00,21:37:00,NWK,14,0,0,1
296060,21:53:00,21:55:00,MET,15,0,0,1
296060,22:20:00,22:21:00,TRE,16,0,0,1
296060,22:45:00,22:48:00,PHL,17,0,0,1
296060,23:06:00,23:08:00,WIL,18,0,0,1
296060,24:04:00,24:07:00,BAL,19,0,0,1
296060,24:17:00,24:19:00,BWI,20,0,0,1
296060,24:47:00,24:47:00,WAS,21,0,0,1
296062,16:40:00,16:40:00,BOS,1,0,0,1
296062,16:44:00,16:45:00,BBY,2,0,0,1
296062,16:54:00,16:56:00,RTE,3,0,0,1
296062,17:21:00,17:23:00,PVD,4,0,0,1
296062,17:43:00,17:45:00,KIN,5,0,0,1
296062,17:59:00,18:01:00,WLY,6,0,0,1
296062,18:22:00,18:24:00,NLC,7,0,0,1
296062,18:45:00,18:46:00,OSB,8,0,0,1
296062,19:19:00,19:21:00,NHV,9,0,0,1
296062,19:42:00,19:43:00,BRP,10,0,0,1
296062,20:09:00,20:10:00,STM,11,0,0,1
296062,20:30:00,20:31:00,NRO,12,0,0,1
296062,21:06:00,21:22:00,NYP,13,0,0,1
296062,21:36:00,21:37:00,NWK,14,0,0,1
296062,21:53:00,21:55:00,MET,15,0,0,1
296062,22:17:00,22:18:00,TRE,16,0,0,1
296062,22:45:00,22:48:00,PHL,17,0,0,1
296062,23:06:00,23:08:00,WIL,18,0,0,1
296062,24:04:00,24:07:00,BAL,19,0,0,1
296062,24:17:00,24:19:00,BWI,20,0,0,1
296062,24:47:00,24:47:00,WAS,21,0,0,1
296063,16:40:00,16:40:00,BOS,1,0,0,1
296063,16:44:00,16:45:00,BBY,2,0,0,1
296063,16:54:00,16:56:00,RTE,3,0,0,1
296063,17:21:00,17:23:00,PVD,4,0,0,1
296063,17:43:00,17:45:00,KIN,5,0,0,1
296063,17:59:00,18:01:00,WLY,6,0,0,1
296063,18:22:00,18:24:00,NLC,7,0,0,1
296063,18:45:00,18:46:00,OSB,8,0,0,1
296063,19:19:00,19:21:00,NHV,9,0,0,1
296063,19:42:00,19:43:00,BRP,10,0,0,1
296063,20:09:00,20:10:00,STM,11,0,0,1
296063,20:30:00,20:31:00,NRO,12,0,0,1
296063,21:06:00,21:22:00,NYP,13,0,0,1
296063,21:36:00,21:37:00,NWK,14,0,0,1
296063,21:53:00,21:55:00,MET,15,0,0,1
296063,22:17:00,22:18:00,TRE,16,0,0,1
296063,22:45:00,22:48:00,PHL,17,0,0,1
296063,23:06:00,23:08:00,WIL,18,0,0,1
296063,24:04:00,24:07:00,BAL,19,0,0,1
296063,24:17:00,24:19:00,BWI,20,0,0,1
296063,24:47:00,24:47:00,WAS,21,0,0,1
296065,16:40:00,16:40:00,BOS,1,0,0,1
296065,16:44:00,16:45:00,BBY,2,0,0,1
296065,16:54:00,16:56:00,RTE,3,0,0,1
296065,17:21:00,17:23:00,PVD,4,0,0,1
296065,17:43:00,17:45:00,KIN,5,0,0,1
296065,17:59:00,18:01:00,WLY,6,0,0,1
296065,18:22:00,18:24:00,NLC,7,0,0,1
296065,18:45:00,18:46:00,OSB,8,0,0,1
296065,19:19:00,19:21:00,NHV,9,0,0,1
296065,19:42:00,19:43:00,BRP,10,0,0,1
296065,20:09:00,20:10:00,STM,11,0,0,1
296065,20:30:00,20:31:00,NRO,12,0,0,1
296065,21:06:00,21:22:00,NYP,13,0,0,1
296065,21:36:00,21:37:00,NWK,14,0,0,1
296065,21:53:00,21:55:00,MET,15,0,0,1
296065,22:17:00,22:18:00,TRE,16,0,0,1
296065,22:45:00,22:48:00,PHL,17,0,0,1
296065,23:06:00,23:08:00,WIL,18,0,0,1
296065,24:04:00,24:07:00,BAL,19,0,0,1
296065,24:17:00,24:19:00,BWI,20,0,0,1
296065,24:47:00,24:47:00,WAS,21,0,0,1
296066,16:40:00,16:40:00,BOS,1,0,0,1
296066,16:44:00,16:45:00,BBY,2,0,0,1
296066,16:54:00,16:56:00,RTE,3,0,0,1
296066,17:21:00,17:23:00,PVD,4,0,0,1
296066,17:43:00,17:45:00,KIN,5,0,0,1
296066,17:59:00,18:01:00,WLY,6,0,0,1
296066,18:22:00,18:24:00,NLC,7,0,0,1
296066,18:45:00,18:46:00,OSB,8,0,0,1
296066,19:19:00,19:21:00,NHV,9,0,0,1
296066,19:42:00,19:43:00,BRP,10,0,0,1
296066,20:09:00,20:10:00,STM,11,0,0,1
296066,20:30:00,20:31:00,NRO,12,0,0,1
296066,21:06:00,21:22:00,NYP,13,0,0,1
296066,21:36:00,21:37:00,NWK,14,0,0,1
296066,21:53:00,21:55:00,MET,15,0,0,1
296066,22:17:00,22:18:00,TRE,16,0,0,1
296066,22:45:00,22:48:00,PHL,17,0,0,1
296066,23:06:00,23:08:00,WIL,18,0,0,1
296066,24:04:00,24:07:00,BAL,19,0,0,1
296066,24:17:00,24:19:00,BWI,20,0,0,1
296066,24:47:00,24:47:00,WAS,21,0,0,1
296067,16:40:00,16:40:00,BOS,1,0,0,1
296067,16:44:00,16:45:00,BBY,2,0,0,1
296067,16:54:00,16:56:00,RTE,3,0,0,1
296067,17:21:00,17:23:00,PVD,4,0,0,1
296067,17:43:00,17:45:00,KIN,5,0,0,1
296067,17:59:00,18:01:00,WLY,6,0,0,1
296067,18:22:00,18:24:00,NLC,7,0,0,1
296067,18:45:00,18:46:00,OSB,8,0,0,1
296067,19:19:00,19:21:00,NHV,9,0,0,1
296067,19:42:00,19:43:00,BRP,10,0,0,1
296067,20:09:00,20:10:00,STM,11,0,0,1
296067,20:30:00,20:31:00,NRO,12,0,0,1
296067,21:06:00,21:22:00,NYP,13,0,0,1
296067,21:36:00,21:37:00,NWK,14,0,0,1
296067,21:53:00,21:55:00,MET,15,0,0,1
296067,22:17:00,22:18:00,TRE,16,0,0,1
296067,22:45:00,22:48:00,PHL,17,0,0,1
296067,23:06:00,23:08:00,WIL,18,0,0,1
296067,23:58:00,24:01:00,BAL,19,0,0,1
296067,24:11:00,24:13:00,BWI,20,0,0,1
296067,24:41:00,24:41:00,WAS,21,0,0,1
296069,12:55:00,12:55:00,NYP,1,0,0,1
296069,13:11:00,13:12:00,NWK,2,0,0,1
296069,13:16:00,13:17:00,EWR,3,0,0,1
296069,13:52:00,13:53:00,TRE,4,0,0,1
296069,14:18:00,14:21:00,PHL,5,0,0,1
296069,14:41:00,14:43:00,WIL,6,0,0,1
296069,15:35:00,15:37:00,BAL,7,0,0,1
296069,15:48:00,15:50:00,BWI,8,0,0,1
296069,16:03:00,16:04:00,NCR,9,0,0,1
296069,16:22:00,17:00:00,WAS,10,0,0,1
296069,17:16:00,17:18:00,ALX,11,0,0,1
296069,17:34:00,17:35:00,BCV,12,0,0,1
296069,17:52:00,17:54:00,MSS,13,0,0,1
296069,18:34:00,18:35:00,CLP,14,0,0,1
296069,19:32:00,19:42:00,CVS,15,0,0,1
296069,20:50:00,20:53:00,LYH,16,0,0,1
296069,22:06:00,22:06:00,RNK,17,0,0,1
296071,12:55:00,12:55:00,NYP,1,0,0,1
296071,13:11:00,13:12:00,NWK,2,0,0,1
296071,13:16:00,13:17:00,EWR,3,0,0,1
296071,13:50:00,13:51:00,TRE,4,0,0,1
296071,14:18:00,14:21:00,PHL,5,0,0,1
296071,14:41:00,14:43:00,WIL,6,0,0,1
296071,15:35:00,15:37:00,BAL,7,0,0,1
296071,15:48:00,15:50:00,BWI,8,0,0,1
296071,16:03:00,16:04:00,NCR,9,0,0,1
296071,16:22:00,17:00:00,WAS,10,0,0,1
296071,17:16:00,17:18:00,ALX,11,0,0,1
296071,17:34:00,17:35:00,BCV,12,0,0,1
296071,17:52:00,17:54:00,MSS,13,0,0,1
296071,18:34:00,18:35:00,CLP,14,0,0,1
296071,19:32:00,19:42:00,CVS,15,0,0,1
296071,20:50:00,20:53:00,LYH,16,0,0,1
296071,22:06:00,22:06:00,RNK,17,0,0,1
296072,12:55:00,12:55:00,NYP,1,0,0,1
296072,13:11:00,13:12:00,NWK,2,0,0,1
296072,13:16:00,13:17:00,EWR,3,0,0,1
296072,13:50:00,13:51:00,TRE,4,0,0,1
296072,14:18:00,14:21:00,PHL,5,0,0,1
296072,14:41:00,14:43:00,WIL,6,0,0,1
296072,15:35:00,15:37:00,BAL,7,0,0,1
296072,15:48:00,15:50:00,BWI,8,0,0,1
296072,16:03:00,16:04:00,NCR,9,0,0,1
296072,16:22:00,17:00:00,WAS,10,0,0,1
296072,17:16:00,17:18:00,ALX,11,0,0,1
296072,17:34:00,17:35:00,BCV,12,0,0,1
296072,17:52:00,17:54:00,MSS,13,0,0,1
296072,18:34:00,18:35:00,CLP,14,0,0,1
296072,19:32:00,19:42:00,CVS,15,0,0,1
296072,20:50:00,20:53:00,LYH,16,0,0,1
296072,22:06:00,22:06:00,RNK,17,0,0,1
296074,12:55:00,12:55:00,NYP,1,0,0,1
296074,13:11:00,13:12:00,NWK,2,0,0,1
296074,13:16:00,13:17:00,EWR,3,0,0,1
296074,13:50:00,13:51:00,TRE,4,0,0,1
296074,14:18:00,14:21:00,PHL,5,0,0,1
296074,14:41:00,14:43:00,WIL,6,0,0,1
296074,15:35:00,15:37:00,BAL,7,0,0,1
296074,15:48:00,15:50:00,BWI,8,0,0,1
296074,16:03:00,16:04:00,NCR,9,0,0,1
296074,16:22:00,17:00:00,WAS,10,0,0,1
296074,17:16:00,17:18:00,ALX,11,0,0,1
296074,17:34:00,17:35:00,BCV,12,0,0,1
296074,17:52:00,17:54:00,MSS,13,0,0,1
296074,18:34:00,18:35:00,CLP,14,0,0,1
296074,19:32:00,19:42:00,CVS,15,0,0,1
296074,20:50:00,20:53:00,LYH,16,0,0,1
296074,22:06:00,22:06:00,RNK,17,0,0,1
296075,12:55:00,12:55:00,NYP,1,0,0,1
296075,13:11:00,13:12:00,NWK,2,0,0,1
296075,13:16:00,13:17:00,EWR,3,0,0,1
296075,13:50:00,13:51:00,TRE,4,0,0,1
296075,14:18:00,14:21:00,PHL,5,0,0,1
296075,14:41:00,14:43:00,WIL,6,0,0,1
296075,15:32:00,15:34:00,BAL,7,0,0,1
296075,15:45:00,15:47:00,BWI,8,0,0,1
296075,16:00:00,16:01:00,NCR,9,0,0,1
296075,16:19:00,17:00:00,WAS,10,0,0,1
296075,17:16:00,17:18:00,ALX,11,0,0,1
296075,17:34:00,17:35:00,BCV,12,0,0,1
296075,17:52:00,17:54:00,MSS,13,0,0,1
296075,18:34:00,18:35:00,CLP,14,0,0,1
296075,19:32:00,19:42:00,CVS,15,0,0,1
296075,20:50:00,20:53:00,LYH,16,0,0,1
296075,22:06:00,22:06:00,RNK,17,0,0,1
296076,12:55:00,12:55:00,NYP,1,0,0,1
296076,13:11:00,13:12:00,NWK,2,0,0,1
296076,13:16:00,13:17:00,EWR,3,0,0,1
296076,13:50:00,13:51:00,TRE,4,0,0,1
296076,14:18:00,14:21:00,PHL,5,0,0,1
296076,14:41:00,14:43:00,WIL,6,0,0,1
296076,15:32:00,15:34:00,BAL,7,0,0,1
296076,15:45:00,15:47:00,BWI,8,0,0,1
296076,16:00:00,16:01:00,NCR,9,0,0,1
296076,16:19:00,17:00:00,WAS,10,0,0,1
296076,17:16:00,17:18:00,ALX,11,0,0,1
296076,17:34:00,17:35:00,BCV,12,0,0,1
296076,17:52:00,17:54:00,MSS,13,0,0,1
296076,18:34:00,18:35:00,CLP,14,0,0,1
296076,19:32:00,19:42:00,CVS,15,0,0,1
296076,20:50:00,20:53:00,LYH,16,0,0,1
296076,22:06:00,22:06:00,RNK,17,0,0,1
296101,6:40:00,6:40:00,PHL,1,0,0,1
296101,7:07:00,7:09:00,WIL,2,0,0,1
296101,7:56:00,7:59:00,BAL,3,0,0,1
296101,8:16:00,8:18:00,BWI,4,0,0,1
296101,8:43:00,8:43:00,WAS,5,0,0,1
296103,6:40:00,6:40:00,PHL,1,0,0,1
296103,7:07:00,7:09:00,WIL,2,0,0,1
296103,7:56:00,7:59:00,BAL,3,0,0,1
296103,8:16:00,8:18:00,BWI,4,0,0,1
296103,8:43:00,8:43:00,WAS,5,0,0,1
296104,6:40:00,6:40:00,PHL,1,0,0,1
296104,7:07:00,7:09:00,WIL,2,0,0,1
296104,7:56:00,7:59:00,BAL,3,0,0,1
296104,8:16:00,8:18:00,BWI,4,0,0,1
296104,8:43:00,8:43:00,WAS,5,0,0,1
296107,6:46:00,6:46:00,PHL,1,0,0,1
296107,7:07:00,7:09:00,WIL,2,0,0,1
296107,7:56:00,7:59:00,BAL,3,0,0,1
296107,8:16:00,8:18:00,BWI,4,0,0,1
296107,8:43:00,8:43:00,WAS,5,0,0,1
296108,6:46:00,6:46:00,PHL,1,0,0,1
296108,7:07:00,7:09:00,WIL,2,0,0,1
296108,7:56:00,7:59:00,BAL,3,0,0,1
296108,8:16:00,8:18:00,BWI,4,0,0,1
296108,8:43:00,8:43:00,WAS,5,0,0,1
296109,6:46:00,6:46:00,PHL,1,0,0,1
296109,7:07:00,7:09:00,WIL,2,0,0,1
296109,7:50:00,7:53:00,BAL,3,0,0,1
296109,8:10:00,8:12:00,BWI,4,0,0,1
296109,8:43:00,8:43:00,WAS,5,0,0,1
296111,12:24:00,12:24:00,NYP,1,0,0,1
296111,12:40:00,12:41:00,NWK,2,0,0,1
296111,12:58:00,12:59:00,MET,3,0,0,1
296111,13:06:00,13:08:00,NBK,4,0,0,1
296111,13:27:00,13:28:00,TRE,5,0,0,1
296111,13:54:00,13:58:00,PHL,6,0,0,1
296111,14:19:00,14:21:00,WIL,7,0,0,1
296111,15:16:00,15:18:00,BAL,8,0,0,1
296111,15:29:00,15:31:00,BWI,9,0,0,1
296111,16:01:00,16:01:00,WAS,10,0,0,1
296113,12:24:00,12:24:00,NYP,1,0,0,1
296113,12:40:00,12:41:00,NWK,2,0,0,1
296113,12:58:00,12:59:00,MET,3,0,0,1
296113,13:06:00,13:08:00,NBK,4,0,0,1
296113,13:25:00,13:26:00,TRE,5,0,0,1
296113,13:54:00,13:58:00,PHL,6,0,0,1
296113,14:19:00,14:21:00,WIL,7,0,0,1
296113,15:16:00,15:18:00,BAL,8,0,0,1
296113,15:29:00,15:31:00,BWI,9,0,0,1
296113,16:01:00,16:01:00,WAS,10,0,0,1
296114,12:24:00,12:24:00,NYP,1,0,0,1
296114,12:40:00,12:41:00,NWK,2,0,0,1
